actual_date,airlineCode,arrival,bookingClass,brandId,cabinClass,currency,departure,destination,fareBasis,flightNumber,operatingFlightNumber,origin,price,raw_offer,requested_date,seatsRemaining,shoppingBasketHashCode,soldout,source,task_cabin,task_destination,task_origin,task_requested_date
2025-12-23,BG,2025-12-23T13:40:00,B,EV,Economy,BDT,2025-12-23T03:55:00,YYZ,BHBDO,305,305,DAC,109130,"{'shoppingBasketHashCode': 2011420355, 'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '1', 'segments': [{'@type': 'Segment', '@id': '2', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Economy', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-23T09:40:00', 'departure': '2025-12-23T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-23T03:55:00', 'arrival': '2025-12-23T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'B', 'layoverDuration': 65, 'fareBasis': 'BHBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '4298044722801404800'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'B', 'programIDs': ['152791'], 'programCodes': ['P39'], 'advisories': []}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 95116, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 109130, 'currency': 'BDT'}]]}}",2025-12-23,9,2011420355,False,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,BG,2025-12-23T13:40:00,L,EF,Economy,BDT,2025-12-23T03:55:00,YYZ,LHBDO,305,305,DAC,121403,"{'shoppingBasketHashCode': -923810251, 'brandId': 'EF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '3', 'segments': [{'@type': 'Segment', '@id': '4', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Economy', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-23T09:40:00', 'departure': '2025-12-23T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-23T03:55:00', 'arrival': '2025-12-23T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'L', 'layoverDuration': 65, 'fareBasis': 'LHBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '2399854316063443503'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'L', 'programIDs': ['152791'], 'programCodes': ['P39'], 'advisories': []}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 107389, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 121403, 'currency': 'BDT'}]]}}",2025-12-23,9,-923810251,False,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,BG,2025-12-23T13:40:00,W,PE,PremiumEconomy,BDT,2025-12-23T03:55:00,YYZ,WHBDOAP,305,305,DAC,142881,"{'shoppingBasketHashCode': -795611885, 'brandId': 'PE', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '5', 'segments': [{'@type': 'Segment', '@id': '6', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'PremiumEconomy', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-23T09:40:00', 'departure': '2025-12-23T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-23T03:55:00', 'arrival': '2025-12-23T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'W', 'layoverDuration': 65, 'fareBasis': 'WHBDOAP', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '3880320100200379046'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'W', 'programIDs': ['152791'], 'programCodes': ['P39'], 'advisories': []}], 'cabinClass': 'PremiumEconomy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 128867, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 142881, 'currency': 'BDT'}]]}}",2025-12-23,9,-795611885,False,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,BG,2025-12-23T13:40:00,D,BS,Business,BDT,2025-12-23T03:55:00,YYZ,DHBDOAP,305,305,DAC,247201,"{'shoppingBasketHashCode': -1789877345, 'brandId': 'BS', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 8, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '7', 'segments': [{'@type': 'Segment', '@id': '8', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Business', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-23T09:40:00', 'departure': '2025-12-23T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-23T03:55:00', 'arrival': '2025-12-23T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'D', 'layoverDuration': 65, 'fareBasis': 'DHBDOAP', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '2806724216901058493'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'D', 'programIDs': ['152791'], 'programCodes': ['P39'], 'advisories': []}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 233187, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 247201, 'currency': 'BDT'}]]}}",2025-12-23,8,-1789877345,False,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,BG,2025-12-23T13:40:00,C,BF,Business,BDT,2025-12-23T03:55:00,YYZ,CHBDO,305,305,DAC,277884,"{'shoppingBasketHashCode': -498411788, 'brandId': 'BF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '9', 'segments': [{'@type': 'Segment', '@id': '10', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Business', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-23T09:40:00', 'departure': '2025-12-23T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-23T03:55:00', 'arrival': '2025-12-23T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'C', 'layoverDuration': 65, 'fareBasis': 'CHBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '3460605856035225555'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'C', 'programIDs': ['152791'], 'programCodes': ['P39'], 'advisories': []}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 263870, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 277884, 'currency': 'BDT'}]]}}",2025-12-23,9,-498411788,False,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,AC,2025-12-24T06:00:00,,EV,,,2025-12-23T23:55:00,YYZ,,5840,447,DAC,,"{'shoppingBasketHashCode': -1882057447, 'brandId': 'EV', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '11', 'segments': [{'@type': 'Segment', '@id': '12', 'segmentOfferInformation': {'flightsMiles': 1791, 'awardFare': False}, 'duration': 245, 'equipment': '787', 'flight': {'flightNumber': 5840, 'operatingFlightNumber': 447, 'airlineCode': 'AC', 'operatingAirlineCode': 'SQ', 'stopAirports': [], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '0'}, 'origin': 'DAC', 'destination': 'SIN', 'departure': '2025-12-23T23:55:00', 'arrival': '2025-12-24T06:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+08:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '2940120570386935719'}, {'@type': 'Segment', '@id': '13', 'segmentOfferInformation': {'flightsMiles': 3324, 'awardFare': False}, 'duration': 405, 'equipment': '77W', 'flight': {'flightNumber': 5881, 'operatingFlightNumber': 12, 'airlineCode': 'AC', 'operatingAirlineCode': 'SQ', 'stopAirports': [], 'advisories': [], 'departureTerminal': '3', 'arrivalTerminal': '1'}, 'origin': 'SIN', 'destination': 'NRT', 'departure': '2025-12-24T09:20:00', 'arrival': '2025-12-24T17:05:00', 'departureGMTOffset': '+08:00', 'arrivalGMTOffset': '+09:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '198472550985690793'}, {'@type': 'Segment', '@id': '14', 'segmentOfferInformation': {'flightsMiles': 6415, 'awardFare': False}, 'duration': 720, 'equipment': '77W', 'flight': {'flightNumber': 10, 'operatingFlightNumber': 10, 'airlineCode': 'AC', 'operatingAirlineCode': 'AC', 'stopAirports': [], 'advisories': [], 'departureTerminal': '1', 'arrivalTerminal': '1'}, 'origin': 'NRT', 'destination': 'YYZ', 'departure': '2025-12-24T18:45:00', 'arrival': '2025-12-24T16:45:00', 'departureGMTOffset': '+09:00', 'arrivalGMTOffset': '-05:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '4177529022876751345'}], 'stops': 2, 'totalDuration': 1670, 'connectionInformations': [{'@id': '15', 'duration': 200, 'changeOfAirport': False}, {'@id': '16', 'duration': 100, 'changeOfAirport': False}], 'bookingClass': 'ASSORTED', 'advisories': []}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-23,0,-1882057447,True,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,,,,EF,,,,YYZ,,,,DAC,,"{'shoppingBasketHashCode': -1882057447, 'brandId': 'EF', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '11'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-23,0,-1882057447,True,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,,,,PE,,,,YYZ,,,,DAC,,"{'shoppingBasketHashCode': -1882057447, 'brandId': 'PE', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '11'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-23,0,-1882057447,True,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,,,,BS,,,,YYZ,,,,DAC,,"{'shoppingBasketHashCode': -1882057447, 'brandId': 'BS', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '11'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-23,0,-1882057447,True,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,,,,BF,,,,YYZ,,,,DAC,,"{'shoppingBasketHashCode': -1882057447, 'brandId': 'BF', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '11'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-23,0,-1882057447,True,exact,Economy,YYZ,DAC,2025-12-23
2025-12-23,,,,ZB,,,,YYZ,,,,DAC,,"{'shoppingBasketHashCode': -1882057447, 'brandId': 'ZB', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '11'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-23,0,-1882057447,True,exact,Economy,YYZ,DAC,2025-12-23
2025-12-20,BG,2025-12-20T13:40:00,B,EV,Economy,BDT,2025-12-20T03:55:00,YYZ,BHBDO,305,305,DAC,109130,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '17', 'segments': [{'@type': 'Segment', '@id': '18', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Economy', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-20T09:40:00', 'departure': '2025-12-20T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-20T03:55:00', 'arrival': '2025-12-20T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'B', 'layoverDuration': 65, 'fareBasis': 'BHBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '2432444533377234430'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'B', 'programIDs': ['152791'], 'programCodes': ['P39']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-20'], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 95116, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 109130, 'currency': 'BDT'}]]}}",2025-12-23,9,,False,alternate,Economy,YYZ,DAC,2025-12-23
2025-12-23,BG,2025-12-23T13:40:00,B,EV,Economy,BDT,2025-12-23T03:55:00,YYZ,BHBDO,305,305,DAC,109130,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '19', 'segments': [{'@type': 'Segment', '@id': '20', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Economy', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-23T09:40:00', 'departure': '2025-12-23T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-23T03:55:00', 'arrival': '2025-12-23T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'B', 'layoverDuration': 65, 'fareBasis': 'BHBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '3114466710530727828'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'B', 'programIDs': ['152791'], 'programCodes': ['P39']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-23'], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 95116, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 109130, 'currency': 'BDT'}]]}}",2025-12-23,9,,False,alternate,Economy,YYZ,DAC,2025-12-23
2025-12-25,BG,2025-12-25T13:40:00,H,EV,Economy,BDT,2025-12-25T03:55:00,YYZ,HHBDO,305,305,DAC,115267,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '21', 'segments': [{'@type': 'Segment', '@id': '22', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Economy', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-25T09:40:00', 'departure': '2025-12-25T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-25T03:55:00', 'arrival': '2025-12-25T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'H', 'layoverDuration': 65, 'fareBasis': 'HHBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '2934557455162632372'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'H', 'programIDs': ['152791'], 'programCodes': ['P39']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-25'], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 101253, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 115267, 'currency': 'BDT'}]]}}",2025-12-23,9,,False,alternate,Economy,YYZ,DAC,2025-12-23
2025-12-15,AC,2025-12-16T06:00:00,,BF,,,2025-12-15T23:55:00,YYZ,,5840,447,DAC,,"{'shoppingBasketHashCode': -1703541767, 'brandId': 'BF', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '1', 'segments': [{'@type': 'Segment', '@id': '2', 'segmentOfferInformation': {'flightsMiles': 1791, 'awardFare': False}, 'duration': 245, 'equipment': '787', 'flight': {'flightNumber': 5840, 'operatingFlightNumber': 447, 'airlineCode': 'AC', 'operatingAirlineCode': 'SQ', 'stopAirports': [], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '0'}, 'origin': 'DAC', 'destination': 'SIN', 'departure': '2025-12-15T23:55:00', 'arrival': '2025-12-16T06:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+08:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '3177160856008440118'}, {'@type': 'Segment', '@id': '3', 'segmentOfferInformation': {'flightsMiles': 7966, 'awardFare': False}, 'duration': 840, 'equipment': '789', 'flight': {'flightNumber': 20, 'operatingFlightNumber': 20, 'airlineCode': 'AC', 'operatingAirlineCode': 'AC', 'stopAirports': [], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': 'M'}, 'origin': 'SIN', 'destination': 'YVR', 'departure': '2025-12-16T08:50:00', 'arrival': '2025-12-16T06:50:00', 'departureGMTOffset': '+08:00', 'arrivalGMTOffset': '-07:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '4111022614493458049'}, {'@type': 'Segment', '@id': '4', 'segmentOfferInformation': {'flightsMiles': 2085, 'awardFare': False}, 'duration': 264, 'equipment': '789', 'flight': {'flightNumber': 104, 'operatingFlightNumber': 104, 'airlineCode': 'AC', 'operatingAirlineCode': 'AC', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'M', 'arrivalTerminal': '1'}, 'origin': 'YVR', 'destination': 'YYZ', 'departure': '2025-12-16T08:45:00', 'arrival': '2025-12-16T16:09:00', 'departureGMTOffset': '-07:00', 'arrivalGMTOffset': '-05:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '402553183716397870'}], 'stops': 2, 'totalDuration': 1634, 'connectionInformations': [{'@id': '5', 'duration': 170, 'changeOfAirport': False}, {'@id': '6', 'duration': 115, 'changeOfAirport': False}], 'bookingClass': 'ASSORTED', 'advisories': []}], 'identicalOffersRefs': [-1703541767], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-15,0,-1703541767,True,exact,Business,YYZ,DAC,2025-12-15
